symbol,category,horizon,model,ml_return,bh_return,ml_sharpe,bh_sharpe,return_diff,sharpe_diff,beats_bh_return,beats_bh_sharpe
PEP,defensive,5,Decision Tree,0.0028327334424600448,-0.02178446619532537,0.12053169137365383,0.015501532236695353,0.024617199637785414,0.10503015913695847,True,True
PEP,defensive,5,Random Forest,0.037379939168199705,-0.02178446619532537,0.2779460782252288,0.015501532236695353,0.059164405363525074,0.26244454598853345,True,True
PEP,defensive,5,XGBoost,0.024773437480034577,-0.02178446619532537,0.22262519179813783,0.015501532236695353,0.046557903675359946,0.2071236595614425,True,True
PEP,defensive,10,Logistic Regression,-0.020786116687172562,-0.02178446619532537,0.019964287805959737,0.015501532236695353,0.000998349508152807,0.0044627555692643844,True,True
PEP,defensive,10,Decision Tree,-0.06773535394180308,-0.02178446619532537,-0.25203722782494686,0.015501532236695353,-0.04595088774647771,-0.26753876006164223,False,False
PEP,defensive,10,Random Forest,-0.020786116687172562,-0.02178446619532537,0.019964287805959737,0.015501532236695353,0.000998349508152807,0.0044627555692643844,True,True
PEP,defensive,10,XGBoost,-0.05567377762077175,-0.02178446619532537,-0.14351348936824782,0.015501532236695353,-0.03388931142544638,-0.15901502160494316,False,False
WMT,defensive,5,Logistic Regression,0.2775475429792138,0.2471728747809736,1.163884838605957,1.0133879624683033,0.030374668198240196,0.15049687613765372,True,True
WMT,defensive,5,Decision Tree,0.0051882061627066545,0.2471728747809736,0.10316287925916888,1.0133879624683033,-0.24198466861826695,-0.9102250832091344,False,False
WMT,defensive,5,Random Forest,0.28083830110874697,0.2471728747809736,1.431962013851728,1.0133879624683033,0.03366542632777336,0.41857405138342463,True,True
WMT,defensive,5,XGBoost,0.026763193479333536,0.2471728747809736,0.38065928110600533,1.0133879624683033,-0.22040968130164007,-0.632728681362298,False,False
WMT,defensive,10,Logistic Regression,0.3724153216303505,0.2471728747809736,1.6115460400651496,1.0133879624683033,0.1252424468493769,0.5981580775968462,True,True
WMT,defensive,10,Decision Tree,0.0,0.2471728747809736,0.0,1.0133879624683033,-0.2471728747809736,-1.0133879624683033,False,False
WMT,defensive,10,Random Forest,0.22821677148902264,0.2471728747809736,1.2845020528643107,1.0133879624683033,-0.018956103291950965,0.2711140903960074,False,True
WMT,defensive,10,XGBoost,0.13163353670439593,0.2471728747809736,1.3838094052657732,1.0133879624683033,-0.11553933807657768,0.3704214427974699,False,True
GME,volatility,5,Logistic Regression,0.2020777464561283,-0.2270314264146377,0.6458529328797353,-0.17080496952193144,0.429109172870766,0.8166579024016668,True,True
GME,volatility,5,Decision Tree,-0.19629594396335337,-0.2270314264146377,-0.3345162638972407,-0.17080496952193144,0.030735482451284324,-0.16371129437530926,True,False
GME,volatility,5,Random Forest,-0.1677370489942237,-0.2270314264146377,-0.49070257057708677,-0.17080496952193144,0.05929437742041399,-0.3198976010551553,True,False
GME,volatility,5,XGBoost,0.0017932833182603414,-0.2270314264146377,0.1806237297374898,-0.17080496952193144,0.22882470973289804,0.3514286992594212,True,True
GME,volatility,10,Logistic Regression,0.23852643628353465,-0.2270314264146377,0.7118820587199224,-0.17080496952193144,0.46555786269817234,0.8826870282418539,True,True
GME,volatility,10,Decision Tree,-0.1474237908117738,-0.2270314264146377,-0.4608939972778678,-0.17080496952193144,0.07960763560286388,-0.29008902775593637,True,False
GME,volatility,10,Random Forest,0.0743531093278249,-0.2270314264146377,0.4089750704967853,-0.17080496952193144,0.3013845357424626,0.5797800400187167,True,True
GME,volatility,10,XGBoost,-0.11692025726865374,-0.2270314264146377,-0.31246568222251564,-0.17080496952193144,0.11011116914598396,-0.1416607127005842,True,False
AMC,volatility,5,Logistic Regression,0.0,-0.514061909505267,0.0,-1.0776356106627833,0.514061909505267,1.0776356106627833,True,True
AMC,volatility,5,Decision Tree,-0.16618665225948948,-0.514061909505267,-0.5311831829935156,-1.0776356106627833,0.3478752572457775,0.5464524276692677,True,True
AMC,volatility,5,Random Forest,-0.17332331988593563,-0.514061909505267,-0.6450469323838065,-1.0776356106627833,0.34073858961933134,0.43258867827897685,True,True
AMC,volatility,5,XGBoost,-0.2890490714214622,-0.514061909505267,-2.6009336689557268,-1.0776356106627833,0.2250128380838048,-1.5232980582929434,True,False
AMC,volatility,10,Logistic Regression,0.0,-0.514061909505267,0.0,-1.0776356106627833,0.514061909505267,1.0776356106627833,True,True
AMC,volatility,10,Decision Tree,0.0,-0.514061909505267,0.0,-1.0776356106627833,0.514061909505267,1.0776356106627833,True,True
AMC,volatility,10,Random Forest,0.0,-0.514061909505267,0.0,-1.0776356106627833,0.514061909505267,1.0776356106627833,True,True
AMC,volatility,10,XGBoost,0.10059782624652658,-0.514061909505267,1.3109450627059507,-1.0776356106627833,0.6146597357517936,2.3885806733687343,True,True
COIN,volatility,5,Logistic Regression,0.28950111263872835,-0.020294489459701914,0.9710224084007453,0.3318937559988228,0.30979560209843027,0.6391286524019224,True,True
COIN,volatility,5,Decision Tree,0.4161262079771011,-0.020294489459701914,1.157791613331838,0.3318937559988228,0.436420697436803,0.8258978573330151,True,True
COIN,volatility,5,Random Forest,-0.0074326189805871135,-0.020294489459701914,-0.04826733855947619,0.3318937559988228,0.0128618704791148,-0.380161094558299,True,False
COIN,volatility,5,XGBoost,0.2572259460746047,-0.020294489459701914,1.4841388208352506,0.3318937559988228,0.2775204355343066,1.1522450648364277,True,True
COIN,volatility,10,Logistic Regression,0.5103767421713705,-0.020294489459701914,1.511343214940168,0.3318937559988228,0.5306712316310724,1.1794494589413451,True,True
COIN,volatility,10,Decision Tree,0.27380824279522376,-0.020294489459701914,0.7318912622577439,0.3318937559988228,0.29410273225492567,0.3999975062589211,True,True
COIN,volatility,10,Random Forest,0.43717901515941704,-0.020294489459701914,1.348255659851363,0.3318937559988228,0.45747350461911895,1.0163619038525402,True,True
COIN,volatility,10,XGBoost,0.575798165472684,-0.020294489459701914,1.5617846962505582,0.3318937559988228,0.596092654932386,1.2298909402517353,True,True
MSTR,volatility,5,Logistic Regression,-0.0429210506349329,-0.5369339559125952,-0.3172482589885874,-0.6221408696435571,0.4940129052776623,0.3048926106549697,True,True
